id_tiempo,id_cliente,id_producto,id_region,id_vendedor,cantidad,precio_unitario,descuento,monto_total,canal_venta
333,28,41,3,3,13,5531.9,0,71914.7,Distribuidor
524,151,10,10,8,10,18218.05,0,182180.5,Distribuidor
207,52,36,9,7,1,16089.34,0,16089.34,Distribuidor
239,82,17,8,14,14,1104.28,0,15459.92,Online
252,105,34,4,1,3,8549.91,5,25649.73,Distribuidor
275,40,19,4,9,10,986.2,15,9862.0,Tienda
711,86,8,1,9,2,23762.76,0,47525.52,Tienda
623,199,36,5,12,18,16089.34,0,289608.12,Online
13,150,43,7,11,9,6467.29,10,58205.61,Online
496,148,24,8,3,20,223.92,5,4478.4,Tienda
568,69,42,2,4,11,6435.34,20,70788.74,Online
14,77,44,6,15,20,7390.56,0,147811.2,Online
386,193,21,8,5,7,170.77,0,1195.39,Distribuidor
510,164,10,4,10,1,17307.15,5,17307.15,Online
598,161,1,9,1,1,20925.73,15,20925.73,Online
631,65,18,5,3,14,864.11,0,12097.54,Tienda
93,91,39,9,10,2,7198.64,15,14397.28,Distribuidor
288,157,25,1,8,5,187.68,0,938.4,Online
233,25,32,10,12,10,8306.41,0,83064.1,Tienda
545,112,28,8,6,15,270.94,5,4064.1,Tienda
69,132,16,7,12,4,1436.81,10,5747.24,Online
207,1,22,9,9,17,217.21,10,3692.57,Tienda
328,165,45,9,14,5,4401.49,15,22007.45,Online
284,28,37,10,7,17,11947.5,15,203107.5,Online
439,8,9,6,12,8,15880.36,0,127042.88,Tienda
170,118,6,7,14,20,15679.75,10,313595.0,Tienda
454,50,21,1,7,17,170.77,0,2903.09,Tienda
657,175,13,2,6,19,1452.87,0,27604.53,Online
93,120,45,9,9,17,4142.58,20,70423.86,Online
370,88,29,10,5,5,19.7,15,98.5,Tienda
24,108,21,3,4,18,162.23,5,2920.14,Online
485,31,34,8,10,5,8999.91,0,44999.55,Tienda
156,44,11,4,8,19,1341.74,0,25493.06,Tienda
726,196,35,7,6,19,2826.77,0,53708.63,Tienda
458,15,28,9,5,18,256.68,10,4620.24,Tienda
721,67,35,2,11,15,2685.43,5,40281.45,Tienda
322,52,24,10,9,14,223.92,5,3134.88,Online
702,11,3,8,12,18,5129.91,5,92338.38,Online
597,17,23,6,8,17,173.52,0,2949.84,Tienda
378,131,24,10,13,18,223.92,5,4030.56,Tienda
563,54,33,9,5,13,3660.95,0,47592.35,Tienda
537,6,12,3,1,15,870.7,5,13060.5,Tienda
244,152,50,7,11,13,9213.18,0,119771.34,Online
684,155,28,1,11,4,228.16,20,912.64,Tienda
559,26,25,3,15,3,178.3,5,534.9,Tienda
396,168,38,2,9,18,3164.24,5,56956.32,Tienda
500,2,31,7,7,1,13792.8,10,13792.8,Tienda
122,13,17,8,10,20,1104.28,0,22085.6,Online
603,143,2,3,7,16,9109.56,10,145752.96,Tienda
724,131,33,7,11,8,3660.95,0,29287.6,Online
249,183,12,6,1,15,733.22,20,10998.3,Tienda
628,106,16,9,13,11,1516.64,5,16683.04,Tienda
196,87,4,6,12,8,14362.08,20,114896.64,Tienda
104,197,10,3,14,16,17307.15,5,276914.4,Tienda
337,88,43,1,11,7,7185.88,0,50301.16,Tienda
34,92,36,3,11,11,15284.87,5,168133.57,Online
692,190,37,4,9,16,12650.29,10,202404.64,Online
319,95,26,9,9,9,127.29,0,1145.61,Online
316,124,42,1,11,3,8044.18,0,24132.54,Distribuidor
233,166,30,6,14,4,310.16,10,1240.64,Online
454,30,50,6,11,13,8752.52,5,113782.76,Tienda
39,150,15,8,15,18,1567.53,10,28215.54,Distribuidor
55,37,32,4,11,20,7891.09,5,157821.8,Distribuidor
524,75,18,5,7,9,864.11,0,7776.99,Distribuidor
26,195,30,4,14,19,292.93,15,5565.67,Tienda
23,17,45,7,4,14,4142.58,20,57996.12,Distribuidor
224,195,1,8,9,20,24618.51,0,492370.2,Tienda
510,94,24,8,12,4,235.71,0,942.84,Distribuidor
686,38,33,8,4,20,2928.76,20,58575.2,Online
214,182,19,1,3,13,928.19,20,12066.47,Tienda
377,181,34,5,11,3,8999.91,0,26999.73,Online
308,24,32,7,14,8,8306.41,0,66451.28,Distribuidor
355,161,32,5,9,12,8306.41,0,99676.92,Online
25,120,25,4,5,14,168.91,10,2364.74,Online
727,66,50,7,3,13,7831.2,15,101805.6,Tienda
586,92,39,9,5,12,7622.09,10,91465.08,Tienda
624,30,41,7,2,16,5531.9,0,88510.4,Tienda
166,43,3,2,9,11,5399.91,0,59399.01,Tienda
74,166,42,5,15,13,7641.97,5,99345.61,Distribuidor
308,71,32,8,7,8,7475.77,10,59806.16,Tienda
262,144,49,4,12,2,9084.93,10,18169.86,Tienda
132,152,18,3,9,15,864.11,0,12961.65,Tienda
30,39,13,7,14,8,1162.3,20,9298.4,Tienda
661,150,26,7,12,1,120.93,5,120.93,Tienda
194,107,28,7,8,4,270.94,5,1083.76,Tienda
425,106,12,7,2,20,824.88,10,16497.6,Online
247,72,27,3,13,11,216.35,10,2379.85,Distribuidor
132,35,5,4,5,2,13382.07,0,26764.14,Tienda
214,186,16,8,7,18,1596.46,0,28736.28,Tienda
632,190,23,1,2,14,164.84,5,2307.76,Tienda
335,39,24,5,5,15,212.14,10,3182.1,Tienda
28,158,4,3,4,4,17952.6,0,71810.4,Online
312,102,3,6,7,12,5399.91,0,64798.92,Distribuidor
385,14,26,2,9,5,108.2,15,541.0,Online
388,56,27,2,10,16,216.35,10,3461.6,Tienda
658,98,29,10,11,12,20.86,10,250.32,Online
654,47,23,8,11,19,156.17,10,2967.23,Tienda
306,156,45,1,1,9,4401.49,15,39613.41,Online
184,191,14,6,6,18,1138.05,0,20484.9,Online
278,200,20,5,15,7,1339.3,15,9375.1,Tienda
145,47,36,9,15,18,16089.34,0,289608.12,Tienda
480,194,40,4,4,19,4635.73,0,88078.87,Online
713,22,17,6,11,12,1104.28,0,13251.36,Tienda
153,92,19,2,2,19,986.2,15,18737.8,Online
529,120,35,10,14,19,2685.43,5,51023.17,Online
705,3,31,5,1,3,15325.33,0,45975.99,Tienda
507,167,13,7,7,10,1452.87,0,14528.7,Online
541,96,19,9,1,7,1160.24,0,8121.68,Online
250,22,39,5,4,18,8045.54,5,144819.72,Tienda
67,65,15,4,7,11,1741.7,0,19158.7,Tienda
107,4,24,8,13,14,235.71,0,3299.94,Tienda
47,158,41,7,11,18,5255.3,5,94595.4,Tienda
338,195,37,8,14,14,14055.88,0,196782.32,Online
3,37,41,7,14,18,4978.71,10,89616.78,Tienda
74,96,10,5,3,7,18218.05,0,127526.35,Tienda
35,14,19,3,4,7,1160.24,0,8121.68,Online
343,166,37,6,15,17,13353.09,5,227002.53,Tienda
142,44,31,5,12,11,12260.26,20,134862.86,Online
28,104,12,7,8,10,824.88,10,8248.8,Online
328,190,6,10,10,11,17421.94,0,191641.34,Online
411,109,29,4,4,4,18.54,20,74.16,Tienda
139,35,31,5,1,17,15325.33,0,260530.61,Online
601,34,33,3,11,11,3660.95,0,40270.45,Online
671,8,14,2,11,12,1138.05,0,13656.6,Tienda
117,195,31,4,5,2,13026.53,15,26053.06,Tienda
104,50,28,4,11,7,285.2,0,1996.4,Online
120,55,26,3,4,6,120.93,5,725.58,Tienda
421,174,8,5,6,9,23762.76,0,213864.84,Online
409,77,4,5,10,10,17952.6,0,179526.0,Tienda
597,132,14,7,7,1,1138.05,0,1138.05,Online
597,92,47,4,7,6,8054.55,10,48327.3,Tienda
249,71,33,10,9,16,3294.86,10,52717.76,Tienda
483,60,15,6,7,12,1741.7,0,20900.4,Tienda
182,99,37,7,6,3,14055.88,0,42167.64,Tienda
274,125,46,7,3,19,4595.41,15,87312.79,Online
523,16,46,10,15,8,4595.41,15,36763.28,Tienda
484,95,18,4,4,10,864.11,0,8641.1,Tienda
164,74,43,8,13,19,6467.29,10,122878.51,Distribuidor
403,112,49,6,11,9,8075.5,20,72679.5,Online
716,177,49,7,3,7,9589.65,5,67127.55,Tienda
347,192,9,4,3,19,15086.34,5,286640.46,Online
606,39,40,5,2,13,4403.94,5,57251.22,Online
468,166,24,7,4,3,235.71,0,707.13,Tienda
332,70,23,4,11,18,138.82,20,2498.76,Online
439,64,17,10,1,18,1104.28,0,19877.04,Tienda
551,38,32,5,10,4,8306.41,0,33225.64,Tienda
559,169,29,2,7,8,20.86,10,166.88,Online
512,22,25,2,7,8,168.91,10,1351.28,Distribuidor
712,119,7,2,1,17,8652.74,10,147096.58,Online
485,34,34,7,1,16,7649.92,15,122398.72,Tienda
5,25,42,5,9,6,7239.76,10,43438.56,Tienda
729,5,14,9,15,16,910.44,20,14567.04,Online
121,34,46,2,5,9,5136.05,5,46224.45,Online
305,198,36,8,7,7,15284.87,5,106994.09,Online
592,163,40,3,7,9,3940.37,15,35463.33,Tienda
415,53,46,4,10,10,5406.37,0,54063.7,Online
599,151,11,5,1,5,1207.57,10,6037.85,Online
681,21,39,2,3,19,8468.99,0,160910.81,Tienda
580,118,34,2,10,13,8099.92,10,105298.96,Tienda
563,58,36,4,6,1,15284.87,5,15284.87,Online
398,28,46,3,6,4,5406.37,0,21625.48,Tienda
410,199,17,4,10,19,1104.28,0,20981.32,Tienda
84,50,46,4,4,19,5406.37,0,102721.03,Online
682,108,43,8,11,9,7185.88,0,64672.92,Tienda
103,73,16,1,14,9,1516.64,5,13649.76,Tienda
64,19,27,7,8,9,240.39,0,2163.51,Tienda
258,140,14,2,2,2,1138.05,0,2276.1,Tienda
728,152,20,2,13,10,1496.87,5,14968.7,Online
166,10,30,3,9,10,310.16,10,3101.6,Tienda
122,104,30,9,1,14,292.93,15,4101.02,Tienda
616,11,40,4,5,3,3940.37,15,11821.11,Online
337,78,30,9,5,7,344.62,0,2412.34,Distribuidor
203,20,4,7,1,2,17952.6,0,35905.2,Tienda
99,125,1,10,2,19,19694.81,20,374201.39,Online
82,83,49,8,2,18,10094.37,0,181698.66,Distribuidor
119,53,13,3,13,3,1307.58,10,3922.74,Tienda
17,35,23,5,15,19,156.17,10,2967.23,Tienda
533,143,36,2,5,1,16089.34,0,16089.34,Online
470,162,37,5,6,5,11947.5,15,59737.5,Online
77,198,17,10,4,16,883.42,20,14134.72,Distribuidor
377,126,14,7,5,16,967.34,15,15477.44,Distribuidor
245,142,2,2,1,7,9109.56,10,63766.92,Distribuidor
114,169,1,7,2,16,24618.51,0,393896.16,Tienda
656,39,14,2,6,10,1138.05,0,11380.5,Online
244,22,27,6,4,2,240.39,0,480.78,Online
443,170,34,3,7,14,8549.91,5,119698.74,Online
352,87,5,3,6,18,13382.07,0,240877.26,Online
77,1,15,3,11,16,1567.53,10,25080.48,Online
67,182,19,8,10,16,1044.22,10,16707.52,Tienda
538,92,14,7,7,20,1138.05,0,22761.0,Tienda
612,57,11,1,1,17,1274.65,5,21669.05,Online
718,188,40,6,7,19,3708.58,20,70463.02,Tienda
372,200,6,9,5,13,17421.94,0,226485.22,Distribuidor
89,117,35,3,7,6,2685.43,5,16112.58,Tienda
27,67,37,7,14,12,13353.09,5,160237.08,Online
85,76,39,5,2,1,7622.09,10,7622.09,Tienda
387,131,40,7,14,1,3708.58,20,3708.58,Online
524,114,42,2,15,2,7239.76,10,14479.52,Online
613,16,23,5,13,14,164.84,5,2307.76,Tienda
145,2,21,8,7,16,170.77,0,2732.32,Online
125,90,23,3,3,17,156.17,10,2654.89,Online
180,143,28,3,5,18,285.2,0,5133.6,Online
160,135,6,4,6,9,16550.84,5,148957.56,Distribuidor
33,1,16,5,2,19,1516.64,5,28816.16,Online
619,30,18,4,6,18,864.11,0,15553.98,Distribuidor
253,89,22,1,14,4,217.21,10,868.84,Distribuidor
453,38,15,3,13,11,1741.7,0,19158.7,Tienda
8,112,7,5,2,19,9614.16,0,182669.04,Tienda
569,11,31,10,13,12,12260.26,20,147123.12,Tienda
553,5,14,2,1,8,1138.05,0,9104.4,Distribuidor
730,85,40,4,5,4,4172.16,10,16688.64,Online
130,196,47,9,13,11,7607.08,15,83677.88,Distribuidor
569,105,48,8,5,9,5455.83,0,49102.47,Tienda
180,22,49,9,11,5,9589.65,5,47948.25,Tienda
394,57,12,6,8,20,916.53,0,18330.6,Distribuidor
26,173,34,4,8,18,8099.92,10,145798.56,Tienda
100,57,29,10,12,4,20.86,10,83.44,Distribuidor
246,185,10,7,10,15,18218.05,0,273270.75,Tienda
565,83,28,6,15,11,242.42,15,2666.62,Tienda
314,179,30,1,9,12,327.39,5,3928.68,Tienda
1,108,13,10,7,6,1380.23,5,8281.38,Tienda
367,40,38,9,10,2,2997.7,10,5995.4,Tienda
69,187,28,1,7,14,285.2,0,3992.8,Online
463,194,26,5,6,15,127.29,0,1909.35,Tienda
326,37,43,8,7,2,7185.88,0,14371.76,Online
573,18,43,5,10,8,6826.59,5,54612.72,Distribuidor
226,163,19,1,9,2,1160.24,0,2320.48,Online
630,158,36,3,11,16,14480.41,10,231686.56,Tienda
309,118,14,8,14,13,1138.05,0,14794.65,Distribuidor
10,137,22,5,11,11,205.14,15,2256.54,Online
179,55,1,5,9,5,19694.81,20,98474.05,Online
465,182,22,3,5,2,241.34,0,482.68,Online
407,154,4,2,6,11,17952.6,0,197478.6,Tienda
598,8,45,7,3,11,4919.31,5,54112.41,Tienda
16,42,24,5,3,19,200.35,15,3806.65,Online
219,57,31,3,10,2,15325.33,0,30650.66,Tienda
186,57,16,2,6,20,1596.46,0,31929.2,Tienda
232,12,8,5,1,5,22574.62,5,112873.1,Distribuidor
401,48,1,10,10,5,22156.66,10,110783.3,Online
303,41,15,10,3,6,1741.7,0,10450.2,Tienda
417,119,17,9,15,1,1104.28,0,1104.28,Tienda
247,152,38,3,15,4,3330.78,0,13323.12,Tienda
6,102,31,4,3,20,15325.33,0,306506.6,Tienda
125,60,1,10,3,2,19694.81,20,39389.62,Tienda
366,2,34,3,3,10,8549.91,5,85499.1,Online
50,28,18,10,4,4,777.7,10,3110.8,Tienda
232,126,27,10,8,7,240.39,0,1682.73,Online
661,6,49,3,12,2,10094.37,0,20188.74,Tienda
385,38,33,3,14,11,3477.9,5,38256.9,Online
66,132,9,6,6,9,14292.32,10,128630.88,Distribuidor
460,149,27,10,13,10,240.39,0,2403.9,Distribuidor
352,187,15,4,3,8,1741.7,0,13933.6,Tienda
666,161,4,8,8,3,14362.08,20,43086.24,Distribuidor
292,85,26,7,5,18,114.56,10,2062.08,Tienda
454,4,14,2,10,10,967.34,15,9673.4,Online
629,180,42,2,15,12,8044.18,0,96530.16,Online
438,108,29,7,6,15,18.54,20,278.1,Online
663,195,33,7,2,6,3294.86,10,19769.16,Online
89,180,6,6,8,19,17421.94,0,331016.86,Tienda
639,16,10,3,3,14,16396.24,10,229547.36,Online
641,141,44,8,1,4,7390.56,0,29562.24,Online
210,86,39,4,3,16,7622.09,10,121953.44,Online
364,150,30,3,2,16,344.62,0,5513.92,Distribuidor
529,185,15,5,11,13,1480.44,15,19245.72,Tienda
509,22,13,2,5,14,1452.87,0,20340.18,Tienda
23,11,10,1,12,20,18218.05,0,364361.0,Online
252,146,24,9,10,11,212.14,10,2333.54,Distribuidor
720,179,8,2,4,5,20198.35,15,100991.75,Online
675,161,23,9,14,14,173.52,0,2429.28,Online
490,194,24,9,12,20,235.71,0,4714.2,Online
207,175,35,8,7,16,2544.09,10,40705.44,Online
349,54,12,9,3,3,779.05,15,2337.15,Online
684,8,33,7,13,4,3294.86,10,13179.44,Online
189,111,1,8,14,14,24618.51,0,344659.14,Tienda
377,17,7,3,8,8,8172.04,15,65376.32,Online
353,57,1,4,8,9,24618.51,0,221566.59,Distribuidor
322,193,11,7,10,12,1207.57,10,14490.84,Tienda
451,131,46,5,10,14,5406.37,0,75689.18,Tienda
591,74,48,6,14,6,5455.83,0,32734.98,Online
142,81,48,1,7,10,5183.04,5,51830.4,Tienda
392,137,39,6,14,19,8045.54,5,152865.26,Online
130,193,10,8,15,2,15485.34,15,30970.68,Tienda
237,190,42,6,12,16,8044.18,0,128706.88,Online
221,66,45,5,14,15,4919.31,5,73789.65,Online
309,112,2,6,15,5,9615.64,5,48078.2,Online
300,127,37,8,9,5,12650.29,10,63251.45,Distribuidor
353,127,9,10,8,1,15880.36,0,15880.36,Distribuidor
532,75,5,1,8,5,13382.07,0,66910.35,Online
542,35,46,2,5,8,4865.73,10,38925.84,Tienda
198,114,48,3,12,5,4910.25,10,24551.25,Online
277,82,10,2,12,19,16396.24,10,311528.56,Distribuidor
455,4,37,7,4,16,13353.09,5,213649.44,Tienda
532,110,43,4,1,8,6467.29,10,51738.32,Online
156,7,49,1,15,5,8580.21,15,42901.05,Distribuidor
275,33,33,7,14,17,3660.95,0,62236.15,Online
218,109,4,8,11,18,17952.6,0,323146.8,Tienda
521,43,22,9,10,1,193.07,20,193.07,Tienda
390,3,35,6,11,3,2544.09,10,7632.27,Tienda
445,154,2,3,1,20,8097.38,20,161947.6,Tienda
287,146,43,1,2,12,5748.7,20,68984.4,Distribuidor
378,196,27,2,15,5,240.39,0,1201.95,Tienda
669,1,9,2,2,7,15880.36,0,111162.52,Distribuidor
486,89,24,9,12,10,235.71,0,2357.1,Tienda
50,56,37,9,12,2,13353.09,5,26706.18,Tienda
653,18,31,1,5,2,15325.33,0,30650.66,Online
415,99,21,9,6,8,170.77,0,1366.16,Online
196,134,39,2,5,7,7198.64,15,50390.48,Tienda
469,82,5,6,9,7,12712.97,5,88990.79,Online
13,27,8,7,9,2,21386.48,10,42772.96,Distribuidor
113,125,43,8,9,13,7185.88,0,93416.44,Online
622,10,33,3,15,3,2928.76,20,8786.28,Tienda
620,135,47,9,11,4,8502.02,5,34008.08,Tienda
446,24,24,2,6,16,212.14,10,3394.24,Tienda
529,109,37,2,2,13,13353.09,5,173590.17,Tienda
394,113,5,6,10,16,11374.76,15,181996.16,Tienda
204,41,37,7,2,17,14055.88,0,238949.96,Tienda
29,86,39,9,4,2,7622.09,10,15244.18,Online
552,18,6,10,6,9,17421.94,0,156797.46,Tienda
558,95,13,4,6,15,1307.58,10,19613.7,Distribuidor
607,198,41,9,3,8,5255.3,5,42042.4,Online
146,25,24,8,15,13,223.92,5,2910.96,Tienda
45,18,40,6,9,16,4635.73,0,74171.68,Tienda
496,155,20,4,1,14,1496.87,5,20956.18,Tienda
527,88,4,4,3,7,17952.6,0,125668.2,Distribuidor
393,111,19,10,9,15,1160.24,0,17403.6,Tienda
72,164,32,6,13,8,8306.41,0,66451.28,Tienda
129,133,8,6,5,2,23762.76,0,47525.52,Tienda
557,120,41,4,15,8,5531.9,0,44255.2,Online
129,185,48,1,11,19,4364.66,20,82928.54,Tienda
171,124,42,8,8,8,7641.97,5,61135.76,Tienda
513,75,4,3,6,4,17952.6,0,71810.4,Online
399,51,44,1,13,16,6651.5,10,106424.0,Tienda
85,38,28,2,1,1,270.94,5,270.94,Tienda
303,173,47,5,8,9,8949.5,0,80545.5,Online
675,124,36,8,8,2,16089.34,0,32178.68,Online
729,110,13,2,11,20,1234.94,15,24698.8,Tienda
373,182,23,10,7,16,173.52,0,2776.32,Online
466,105,30,5,1,13,327.39,5,4256.07,Tienda
241,50,33,5,13,13,3477.9,5,45212.7,Online
375,39,46,3,15,1,4865.73,10,4865.73,Tienda
691,98,2,6,4,10,8097.38,20,80973.8,Tienda
712,47,2,3,14,20,10121.73,0,202434.6,Online
250,160,50,1,8,3,8291.86,10,24875.58,Online
250,108,24,1,13,10,223.92,5,2239.2,Online
600,30,24,2,15,16,212.14,10,3394.24,Distribuidor
99,12,44,2,7,2,6651.5,10,13303.0,Tienda
32,130,18,1,3,5,820.9,5,4104.5,Tienda
214,172,27,5,14,18,228.37,5,4110.66,Tienda
569,53,17,4,6,11,1049.07,5,11539.77,Online
366,126,3,2,10,17,4859.92,10,82618.64,Online
483,146,41,2,14,10,5255.3,5,52553.0,Online
728,130,2,7,11,8,8097.38,20,64779.04,Online
246,40,48,1,15,10,4910.25,10,49102.5,Online
674,105,19,7,6,16,1044.22,10,16707.52,Online
402,138,41,6,5,17,5531.9,0,94042.3,Distribuidor
510,172,9,3,5,19,12704.29,20,241381.51,Online
692,169,31,3,1,2,13792.8,10,27585.6,Tienda
683,192,33,7,13,2,3660.95,0,7321.9,Online
572,197,44,6,5,3,7021.03,5,21063.09,Online
118,103,28,4,12,5,270.94,5,1354.7,Online
328,108,22,4,7,7,193.07,20,1351.49,Tienda
92,15,14,1,12,7,967.34,15,6771.38,Online
609,151,3,4,2,2,5129.91,5,10259.82,Tienda
4,80,37,9,1,17,14055.88,0,238949.96,Online
286,17,27,6,9,8,240.39,0,1923.12,Distribuidor
639,175,12,1,10,20,824.88,10,16497.6,Tienda
724,57,21,8,7,2,136.62,20,273.24,Tienda
403,44,16,9,15,8,1436.81,10,11494.48,Tienda
85,36,31,3,11,17,13792.8,10,234477.6,Tienda
585,78,20,8,15,17,1575.65,0,26786.05,Tienda
4,89,8,4,2,9,21386.48,10,192478.32,Distribuidor
357,175,17,9,4,3,1104.28,0,3312.84,Tienda
627,111,41,8,15,8,5531.9,0,44255.2,Online
298,36,40,2,9,15,4172.16,10,62582.4,Tienda
144,171,32,7,10,4,7475.77,10,29903.08,Online
364,166,37,1,13,14,12650.29,10,177104.06,Tienda
437,123,41,2,9,13,4702.12,15,61127.56,Tienda
129,169,18,9,9,13,734.49,15,9548.37,Tienda
242,111,12,9,9,7,870.7,5,6094.9,Distribuidor
671,102,43,3,8,12,7185.88,0,86230.56,Distribuidor
189,109,9,7,7,6,15086.34,5,90518.04,Tienda
717,177,47,4,8,17,8949.5,0,152141.5,Tienda
333,44,8,3,9,3,19010.21,20,57030.63,Distribuidor
550,156,21,1,8,20,153.69,10,3073.8,Online
326,145,26,9,2,19,127.29,0,2418.51,Online
491,120,16,3,7,11,1436.81,10,15804.91,Online
389,76,20,1,9,20,1339.3,15,26786.0,Tienda
544,7,28,6,1,18,285.2,0,5133.6,Distribuidor
451,28,41,7,6,10,5531.9,0,55319.0,Tienda
72,36,4,10,14,19,17952.6,0,341099.4,Online
96,137,46,9,8,13,5406.37,0,70282.81,Online
316,135,37,7,1,4,11947.5,15,47790.0,Online
5,184,5,10,3,12,12043.86,10,144526.32,Online
186,134,43,8,9,20,6467.29,10,129345.8,Tienda
474,13,38,4,11,16,3330.78,0,53292.48,Online
19,32,26,2,12,5,120.93,5,604.65,Distribuidor
66,165,10,9,7,11,16396.24,10,180358.64,Tienda
176,147,10,1,7,2,17307.15,5,34614.3,Tienda
186,42,12,4,14,20,916.53,0,18330.6,Online
122,163,27,9,1,20,240.39,0,4807.8,Online
510,164,33,4,1,2,3660.95,0,7321.9,Distribuidor
394,167,3,7,3,9,4859.92,10,43739.28,Online
245,121,22,5,1,19,229.27,5,4356.13,Tienda
707,24,39,5,5,11,8045.54,5,88500.94,Online
417,174,33,8,5,20,3660.95,0,73219.0,Online
504,54,41,6,11,13,5255.3,5,68318.9,Online
338,186,47,2,5,12,8949.5,0,107394.0,Online
549,170,48,7,6,14,4637.46,15,64924.44,Distribuidor
275,130,35,4,13,17,2826.77,0,48055.09,Online
361,168,27,9,7,8,216.35,10,1730.8,Tienda
222,112,42,7,14,14,6837.55,15,95725.7,Online
31,170,28,8,8,11,285.2,0,3137.2,Online
520,156,15,5,4,16,1741.7,0,27867.2,Online
624,144,20,4,11,14,1418.08,10,19853.12,Tienda
440,153,33,6,14,9,3660.95,0,32948.55,Tienda
313,82,29,1,6,12,23.18,0,278.16,Distribuidor
544,69,39,7,8,2,8045.54,5,16091.08,Online
202,72,21,3,15,1,170.77,0,170.77,Distribuidor
580,12,41,8,8,20,4978.71,10,99574.2,Online
604,81,12,5,11,16,733.22,20,11731.52,Tienda
703,2,26,4,9,12,114.56,10,1374.72,Distribuidor
343,144,20,6,2,3,1496.87,5,4490.61,Online
651,2,33,5,6,5,3294.86,10,16474.3,Online
97,80,42,4,6,6,6435.34,20,38612.04,Online
475,153,5,5,13,3,13382.07,0,40146.21,Tienda
503,159,36,6,4,8,13675.94,15,109407.52,Online
245,169,36,6,10,4,16089.34,0,64357.36,Online
190,118,1,5,3,6,23387.58,5,140325.48,Tienda
684,89,12,2,12,13,733.22,20,9531.86,Online
541,50,2,9,12,12,9615.64,5,115387.68,Tienda
83,67,4,7,1,12,17952.6,0,215431.2,Tienda
332,25,12,2,8,3,870.7,5,2612.1,Tienda
366,81,5,4,12,10,13382.07,0,133820.7,Tienda
427,35,13,8,3,2,1162.3,20,2324.6,Tienda
205,64,46,8,5,4,5136.05,5,20544.2,Online
684,82,41,8,6,5,4702.12,15,23510.6,Distribuidor
264,26,19,3,13,6,1044.22,10,6265.32,Tienda
122,131,26,8,7,17,127.29,0,2163.93,Online
61,109,8,10,4,19,21386.48,10,406343.12,Online
241,159,29,10,6,14,23.18,0,324.52,Distribuidor
61,80,40,6,1,14,4172.16,10,58410.24,Tienda
552,37,8,3,15,20,20198.35,15,403967.0,Tienda
693,26,48,3,13,14,5183.04,5,72562.56,Online
543,143,35,9,1,8,2402.75,15,19222.0,Online
93,169,10,5,11,12,15485.34,15,185824.08,Online
249,103,32,5,6,5,8306.41,0,41532.05,Online
244,28,45,4,5,5,4919.31,5,24596.55,Online
452,97,35,8,3,12,2544.09,10,30529.08,Tienda
339,75,45,10,1,3,5178.22,0,15534.66,Tienda
88,134,28,4,11,9,285.2,0,2566.8,Online
381,58,6,2,15,14,14808.65,15,207321.1,Online
599,124,8,8,2,6,21386.48,10,128318.88,Tienda
417,38,39,10,2,4,8468.99,0,33875.96,Distribuidor
399,87,4,2,15,15,16157.34,10,242360.1,Tienda
437,37,47,10,2,6,8502.02,5,51012.12,Tienda
633,40,16,3,2,17,1516.64,5,25782.88,Tienda
78,83,19,8,4,8,1160.24,0,9281.92,Tienda
117,198,12,1,6,14,824.88,10,11548.32,Online
499,1,10,8,11,17,16396.24,10,278736.08,Online
83,96,41,4,1,20,4978.71,10,99574.2,Online
182,2,24,3,13,11,235.71,0,2592.81,Tienda
506,143,44,10,1,17,7390.56,0,125639.52,Distribuidor
57,44,8,10,6,10,21386.48,10,213864.8,Tienda
49,61,18,1,5,15,777.7,10,11665.5,Online
702,177,48,8,11,7,5455.83,0,38190.81,Online
150,62,7,7,9,3,9133.45,5,27400.35,Tienda
250,141,12,3,8,2,916.53,0,1833.06,Online
322,26,12,4,4,2,779.05,15,1558.1,Online
318,41,3,3,1,2,5399.91,0,10799.82,Online
174,93,45,4,3,18,4660.4,10,83887.2,Online
702,188,6,2,15,18,15679.75,10,282235.5,Tienda
652,106,19,4,7,13,1102.23,5,14328.99,Tienda
693,171,25,2,11,8,178.3,5,1426.4,Distribuidor
389,154,18,1,8,16,691.29,20,11060.64,Tienda
663,125,44,7,8,19,6651.5,10,126378.5,Online
133,21,13,5,12,2,1452.87,0,2905.74,Tienda
10,117,3,2,7,2,4319.93,20,8639.86,Online
29,168,34,9,14,18,8999.91,0,161998.38,Tienda
469,2,20,9,6,4,1575.65,0,6302.6,Online
598,193,18,2,10,4,734.49,15,2937.96,Online
372,108,21,10,8,10,170.77,0,1707.7,Online
398,30,34,10,3,13,8999.91,0,116998.83,Tienda
449,115,17,2,12,16,1104.28,0,17668.48,Tienda
145,109,34,4,10,17,8549.91,5,145348.47,Online
411,196,27,7,15,4,240.39,0,961.56,Tienda
26,96,49,6,8,18,10094.37,0,181698.66,Online
537,123,26,5,14,4,127.29,0,509.16,Distribuidor
223,176,15,5,11,6,1567.53,10,9405.18,Online
400,98,40,3,8,3,4635.73,0,13907.19,Tienda
697,29,35,2,13,7,2826.77,0,19787.39,Tienda
179,161,8,2,6,4,21386.48,10,85545.92,Online
615,102,45,9,12,17,5178.22,0,88029.74,Tienda
28,65,27,7,6,14,240.39,0,3365.46,Online
522,124,47,1,4,19,8949.5,0,170040.5,Online
237,1,19,1,5,18,1044.22,10,18795.96,Tienda
